src_label,dst_label,cases_with,pct_cases
abduction,motive_jealousy_revenge,2,1.2
actus_reus_killing,inconsistent_statements,2,1.2
joint_enterprise_presence,inconsistent_statements,2,1.2
insanity,mens_rea_intent_to_kill,2,1.2
wound_sharp_force,weapon_firearm,2,1.2
wound_sharp_force,unlawful_killing,2,1.2
wound_sharp_force,tied_restraint,2,1.2
wound_sharp_force,self_defence_legal,2,1.2
insanity,confession_or_admission,2,1.2
insanity,weapon_present,2,1.2
abduction,assault_method_shooting,2,1.2
wound_sharp_force,motive_jealousy_revenge,2,1.2
insanity,assault_method_shooting,2,1.2
wound_sharp_force,location_private_dwelling,2,1.2
joint_enterprise_presence,boasting_admissions,2,1.2
joint_enterprise_presence,defendant_intoxicated,2,1.2
wound_sharp_force,encounter,2,1.2
abduction,encounter,2,1.2
lawful_killing_self_defence,defendant_intoxicated,2,1.2
wound_sharp_force,boasting_admissions,2,1.2
wound_sharp_force,assault_method_shooting,2,1.2
wound_sharp_force,assault_method_blunt_force,2,1.2
joint_enterprise_presence,strangulation,2,1.2
joint_enterprise_presence,tied_restraint,2,1.2
inconsistent_statements,planning_premeditation,2,1.2
joint_enterprise_presence,weapon_petrol_fire,2,1.2
inconsistent_statements,murder,2,1.2
inconsistent_statements,location_public_space,2,1.2
lawful_killing_self_defence,assault_method_blunt_force,2,1.2
lawful_killing_self_defence,assault_method_shooting,2,1.2
lawful_killing_self_defence,assault_method_stabbing,2,1.2
abduction,mens_rea_intent_to_kill,2,1.2
lawful_killing_self_defence,confession_or_admission,2,1.2
location_public_space,loss_of_control,2,1.2
strangulation,accessory_or_complicity,2,1.2
actus_reus_killing,weapon_blunt,2,1.2
manslaughter_unlawful_act,actus_reus_killing,2,1.2
location_public_space,prior_threats,2,1.2
weapon_present,insanity,2,1.2
loss_of_control,location_public_space,2,1.2
actus_reus_killing,prior_conflict,2,1.2
encounter,weapon_blunt,2,1.2
loss_of_control,weapon_sharp,2,1.2
location_public_space,weapon_petrol_fire,2,1.2
weapon_petrol_fire,weapon_petrol_fire,2,1.2
encounter,strangulation,2,1.2
loss_of_control,encounter,2,1.2
alibi_claim,boasting_admissions,2,1.2
encounter,wound_sharp_force,2,1.2
loss_of_control,confession_or_admission,2,1.2
loss_of_control,weapon_firearm,2,1.2
weapon_petrol_fire,location_public_space,2,1.2
location_public_space,prior_conflict,2,1.2
actus_reus_killing,poisoning,2,1.2
actus_reus_killing,manslaughter_unlawful_act,2,1.2
weapon_petrol_fire,joint_enterprise_presence,2,1.2
manslaughter_unlawful_act,murder,2,1.2
loss_of_control,planning_premeditation,2,1.2
weapon_petrol_fire,planning_premeditation,2,1.2
weapon_petrol_fire,alibi_claim,2,1.2
weapon_petrol_fire,assault_method_shooting,2,1.2
loss_of_control,motive_jealousy_revenge,2,1.2
weapon_petrol_fire,confession_or_admission,2,1.2
loss_of_control,mens_rea_intent_to_kill,2,1.2
loss_of_control,assault_method_shooting,2,1.2
weapon_petrol_fire,murder,2,1.2
weapon_present,manslaughter_unlawful_act,2,1.2
weapon_petrol_fire,weapon_firearm,2,1.2
tied_restraint,defendant_intoxicated,1,0.6
tied_restraint,diminished_responsibility,1,0.6
wound_sharp_force,abduction,1,0.6
withdrawal_effective,weapon_sharp,1,0.6
tied_restraint,injury_defensive_wounds,1,0.6
assault_method_stabbing,flight_after_offence,1,0.6
tied_restraint,causation,1,0.6
withdrawal_effective,unlawful_killing,1,0.6
withdrawal_effective,strangulation,1,0.6
withdrawal_effective,murder,1,0.6
withdrawal_effective,planning_premeditation,1,0.6
tied_restraint,location_private_dwelling,1,0.6
tied_restraint,encounter,1,0.6
actus_reus_killing,flight_after_offence,1,0.6
tied_restraint,motive_jealousy_revenge,1,0.6
assault_method_stabbing,diminished_responsibility,1,0.6
withdrawal_effective,location_public_space,1,0.6
weapon_petrol_fire,motive_jealousy_revenge,1,0.6
tied_restraint,weapon_firearm,1,0.6
tied_restraint,weapon_present,1,0.6
weapon_firearm,prior_threats,1,0.6
abduction,location_private_dwelling,1,0.6
unlawful_killing,abduction,1,0.6
withdrawal_effective,encounter,1,0.6
weapon_firearm,prior_assault,1,0.6
assault_method_stabbing,abduction,1,0.6
alibi_claim,self_defence_legal,1,0.6
withdrawal_effective,defendant_intoxicated,1,0.6
withdrawal_effective,flight_after_offence,1,0.6
strangulation,weapon_firearm,1,0.6
abduction,injury_defensive_wounds,1,0.6
assault_method_stabbing,injury_defensive_wounds,1,0.6
abduction,causation,1,0.6
strangulation,inconsistent_statements,1,0.6
wound_sharp_force,lawful_killing_self_defence,1,0.6
strangulation,flight_after_offence,1,0.6
strangulation,financial_transactions_gain,1,0.6
alibi_claim,lawful_killing_self_defence,1,0.6
abduction,assault_method_stabbing,1,0.6
wound_sharp_force,manslaughter_unlawful_act,1,0.6
wound_sharp_force,mens_rea_intent_to_kill,1,0.6
assault_method_stabbing,prior_assault,1,0.6
weapon_petrol_fire,inconsistent_statements,1,0.6
wound_sharp_force,planning_premeditation,1,0.6
alibi_claim,injury_defensive_wounds,1,0.6
strangulation,causation,1,0.6
weapon_petrol_fire,encounter,1,0.6
strangulation,assault_method_shooting,1,0.6
wound_sharp_force,strangulation,1,0.6
alibi_claim,inconsistent_statements,1,0.6
abduction,assault_method_blunt_force,1,0.6
wound_sharp_force,insanity,1,0.6
wound_sharp_force,injury_defensive_wounds,1,0.6
strangulation,lawful_killing_self_defence,1,0.6
strangulation,victim_intoxicated,1,0.6
assault_method_stabbing,insanity,1,0.6
abduction,inconsistent_statements,1,0.6
tied_restraint,abduction,1,0.6
strangulation,wound_sharp_force,1,0.6
strangulation,withdrawal_effective,1,0.6
alibi_claim,prior_threats,1,0.6
strangulation,weapon_present,1,0.6
unlawful_killing,boasting_admissions,1,0.6
weapon_firearm,strangulation,1,0.6
alibi_claim,prior_assault,1,0.6
abduction,financial_transactions_gain,1,0.6
weapon_firearm,tied_restraint,1,0.6
wound_sharp_force,causation,1,0.6
strangulation,prior_conflict,1,0.6
assault_method_stabbing,loss_of_control,1,0.6
assault_method_stabbing,manslaughter_unlawful_act,1,0.6
strangulation,motive_financial_gain,1,0.6
abduction,diminished_responsibility,1,0.6
withdrawal_effective,confession_or_admission,1,0.6
assault_method_shooting,strangulation,1,0.6
assault_method_shooting,weapon_blunt,1,0.6
accessory_or_complicity,diminished_responsibility,1,0.6
accessory_or_complicity,loss_of_control,1,0.6
weapon_firearm,boasting_admissions,1,0.6
accessory_or_complicity,lawful_killing_self_defence,1,0.6
weapon_present,boasting_admissions,1,0.6
accessory_or_complicity,insanity,1,0.6
assault_method_blunt_force,injury_defensive_wounds,1,0.6
accessory_or_complicity,injury_defensive_wounds,1,0.6
accessory_or_complicity,flight_after_offence,1,0.6
victim_intoxicated,unlawful_killing,1,0.6
actus_reus_killing,victim_intoxicated,1,0.6
accessory_or_complicity,boasting_admissions,1,0.6
weapon_sharp,flight_after_offence,1,0.6
victim_intoxicated,strangulation,1,0.6
weapon_sharp,injury_defensive_wounds,1,0.6
victim_intoxicated,murder,1,0.6
weapon_sharp,insanity,1,0.6
accessory_or_complicity,abduction,1,0.6
assault_method_blunt_force,flight_after_offence,1,0.6
weapon_blunt,assault_method_shooting,1,0.6
accessory_or_complicity,prior_threats,1,0.6
withdrawal_effective,assault_method_stabbing,1,0.6
weapon_present,lawful_killing_self_defence,1,0.6
actus_reus_killing,financial_transactions_gain,1,0.6
actus_reus_killing,injury_defensive_wounds,1,0.6
assault_method_blunt_force,victim_intoxicated,1,0.6
weapon_present,prior_assault,1,0.6
weapon_blunt,unlawful_killing,1,0.6
weapon_present,prior_threats,1,0.6
weapon_blunt,prior_assault,1,0.6
actus_reus_killing,loss_of_control,1,0.6
assault_method_blunt_force,withdrawal_effective,1,0.6
weapon_blunt,boasting_admissions,1,0.6
weapon_blunt,motive_jealousy_revenge,1,0.6
weapon_present,strangulation,1,0.6
weapon_present,tied_restraint,1,0.6
accessory_or_complicity,withdrawal_effective,1,0.6
weapon_blunt,loss_of_control,1,0.6
assault_method_blunt_force,poisoning,1,0.6
actus_reus_killing,motive_financial_gain,1,0.6
actus_reus_killing,prior_threats,1,0.6
victim_intoxicated,mens_rea_intent_to_kill,1,0.6
victim_intoxicated,lawful_killing_self_defence,1,0.6
victim_intoxicated,diminished_responsibility,1,0.6
unlawful_killing,manslaughter_unlawful_act,1,0.6
abduction,tied_restraint,1,0.6
unlawful_killing,prior_threats,1,0.6
unlawful_killing,poisoning,1,0.6
abduction,self_defence_legal,1,0.6
abduction,prior_threats,1,0.6
weapon_present,abduction,1,0.6
assault_method_shooting,manslaughter_unlawful_act,1,0.6
abduction,prior_conflict,1,0.6
unlawful_killing,loss_of_control,1,0.6
victim_intoxicated,defendant_intoxicated,1,0.6
abduction,motive_financial_gain,1,0.6
weapon_sharp,withdrawal_effective,1,0.6
assault_method_shooting,prior_threats,1,0.6
withdrawal_effective,accessory_or_complicity,1,0.6
unlawful_killing,insanity,1,0.6
unlawful_killing,flight_after_offence,1,0.6
unlawful_killing,encounter,1,0.6
withdrawal_effective,assault_method_blunt_force,1,0.6
weapon_sharp,prior_threats,1,0.6
abduction,unlawful_killing,1,0.6
assault_method_shooting,inconsistent_statements,1,0.6
actus_reus_killing,weapon_petrol_fire,1,0.6
victim_intoxicated,assault_method_blunt_force,1,0.6
victim_intoxicated,actus_reus_killing,1,0.6
assault_method_blunt_force,causation,1,0.6
weapon_firearm,flight_after_offence,1,0.6
abduction,wound_sharp_force,1,0.6
weapon_firearm,gunshot_residue_gsr,1,0.6
weapon_firearm,inconsistent_statements,1,0.6
unlawful_killing,withdrawal_effective,1,0.6
assault_method_blunt_force,abduction,1,0.6
weapon_petrol_fire,actus_reus_killing,1,0.6
weapon_sharp,manslaughter_unlawful_act,1,0.6
weapon_firearm,lawful_killing_self_defence,1,0.6
abduction,weapon_present,1,0.6
assault_method_shooting,gunshot_residue_gsr,1,0.6
abduction,weapon_petrol_fire,1,0.6
unlawful_killing,weapon_blunt,1,0.6
unlawful_killing,victim_intoxicated,1,0.6
weapon_petrol_fire,abduction,1,0.6
insanity,insanity,1,0.6
assault_method_stabbing,prior_threats,1,0.6
location_private_dwelling,motive_financial_gain,1,0.6
financial_transactions_gain,prior_conflict,1,0.6
financial_transactions_gain,planning_premeditation,1,0.6
location_public_space,manslaughter_unlawful_act,1,0.6
financial_transactions_gain,murder,1,0.6
location_public_space,motive_financial_gain,1,0.6
financial_transactions_gain,motive_financial_gain,1,0.6
financial_transactions_gain,location_public_space,1,0.6
financial_transactions_gain,location_private_dwelling,1,0.6
location_public_space,poisoning,1,0.6
location_public_space,prior_assault,1,0.6
financial_transactions_gain,joint_enterprise_presence,1,0.6
financial_transactions_gain,inconsistent_statements,1,0.6
financial_transactions_gain,financial_transactions_gain,1,0.6
financial_transactions_gain,encounter,1,0.6
financial_transactions_gain,confession_or_admission,1,0.6
financial_transactions_gain,strangulation,1,0.6
flight_after_offence,accessory_or_complicity,1,0.6
location_public_space,injury_defensive_wounds,1,0.6
flight_after_offence,weapon_firearm,1,0.6
gunshot_residue_gsr,assault_method_shooting,1,0.6
location_private_dwelling,prior_conflict,1,0.6
location_private_dwelling,tied_restraint,1,0.6
abduction,accessory_or_complicity,1,0.6
flight_after_offence,withdrawal_effective,1,0.6
flight_after_offence,weapon_sharp,1,0.6
flight_after_offence,unlawful_killing,1,0.6
location_public_space,financial_transactions_gain,1,0.6
flight_after_offence,strangulation,1,0.6
flight_after_offence,location_private_dwelling,1,0.6
flight_after_offence,flight_after_offence,1,0.6
flight_after_offence,assault_method_stabbing,1,0.6
flight_after_offence,assault_method_blunt_force,1,0.6
flight_after_offence,actus_reus_killing,1,0.6
financial_transactions_gain,actus_reus_killing,1,0.6
financial_transactions_gain,abduction,1,0.6
location_public_space,withdrawal_effective,1,0.6
encounter,mens_rea_intent_to_kill,1,0.6
manslaughter_unlawful_act,unlawful_killing,1,0.6
manslaughter_unlawful_act,weapon_sharp,1,0.6
manslaughter_unlawful_act,wound_sharp_force,1,0.6
encounter,prior_threats,1,0.6
encounter,prior_conflict,1,0.6
encounter,motive_financial_gain,1,0.6
mens_rea_intent_to_kill,encounter,1,0.6
manslaughter_unlawful_act,mens_rea_intent_to_kill,1,0.6
mens_rea_intent_to_kill,lawful_killing_self_defence,1,0.6
mens_rea_intent_to_kill,location_private_dwelling,1,0.6
encounter,insanity,1,0.6
mens_rea_intent_to_kill,manslaughter_unlawful_act,1,0.6
encounter,inconsistent_statements,1,0.6
encounter,financial_transactions_gain,1,0.6
manslaughter_unlawful_act,self_defence_legal,1,0.6
manslaughter_unlawful_act,location_public_space,1,0.6
encounter,withdrawal_effective,1,0.6
encounter,unlawful_killing,1,0.6
loss_of_control,accessory_or_complicity,1,0.6
loss_of_control,actus_reus_killing,1,0.6
encounter,weapon_petrol_fire,1,0.6
loss_of_control,assault_method_stabbing,1,0.6
loss_of_control,diminished_responsibility,1,0.6
loss_of_control,insanity,1,0.6
encounter,tied_restraint,1,0.6
manslaughter_unlawful_act,defendant_intoxicated,1,0.6
loss_of_control,self_defence_legal,1,0.6
loss_of_control,unlawful_killing,1,0.6
loss_of_control,weapon_blunt,1,0.6
manslaughter_unlawful_act,assault_method_shooting,1,0.6
manslaughter_unlawful_act,assault_method_stabbing,1,0.6
manslaughter_unlawful_act,confession_or_admission,1,0.6
gunshot_residue_gsr,gunshot_residue_gsr,1,0.6
location_private_dwelling,mens_rea_intent_to_kill,1,0.6
assault_method_stabbing,withdrawal_effective,1,0.6
gunshot_residue_gsr,murder,1,0.6
joint_enterprise_presence,financial_transactions_gain,1,0.6
joint_enterprise_presence,injury_defensive_wounds,1,0.6
injury_defensive_wounds,joint_enterprise_presence,1,0.6
injury_defensive_wounds,confession_or_admission,1,0.6
joint_enterprise_presence,lawful_killing_self_defence,1,0.6
injury_defensive_wounds,assault_method_stabbing,1,0.6
injury_defensive_wounds,assault_method_blunt_force,1,0.6
injury_defensive_wounds,alibi_claim,1,0.6
injury_defensive_wounds,actus_reus_killing,1,0.6
joint_enterprise_presence,motive_financial_gain,1,0.6
injury_defensive_wounds,accessory_or_complicity,1,0.6
injury_defensive_wounds,abduction,1,0.6
inconsistent_statements,weapon_petrol_fire,1,0.6
joint_enterprise_presence,poisoning,1,0.6
joint_enterprise_presence,prior_assault,1,0.6
injury_defensive_wounds,location_public_space,1,0.6
injury_defensive_wounds,motive_jealousy_revenge,1,0.6
injury_defensive_wounds,murder,1,0.6
insanity,unlawful_killing,1,0.6
insanity,loss_of_control,1,0.6
insanity,motive_jealousy_revenge,1,0.6
insanity,defendant_intoxicated,1,0.6
insanity,planning_premeditation,1,0.6
insanity,poisoning,1,0.6
insanity,self_defence_legal,1,0.6
insanity,weapon_sharp,1,0.6
injury_defensive_wounds,planning_premeditation,1,0.6
insanity,wound_sharp_force,1,0.6
insanity,assault_method_stabbing,1,0.6
insanity,accessory_or_complicity,1,0.6
injury_defensive_wounds,wound_sharp_force,1,0.6
injury_defensive_wounds,weapon_sharp,1,0.6
injury_defensive_wounds,tied_restraint,1,0.6
joint_enterprise_presence,prior_conflict,1,0.6
joint_enterprise_presence,prior_threats,1,0.6
inconsistent_statements,weapon_firearm,1,0.6
inconsistent_statements,alibi_claim,1,0.6
lawful_killing_self_defence,weapon_present,1,0.6
lawful_killing_self_defence,wound_sharp_force,1,0.6
location_private_dwelling,abduction,1,0.6
inconsistent_statements,encounter,1,0.6
inconsistent_statements,assault_method_shooting,1,0.6
location_private_dwelling,causation,1,0.6
location_private_dwelling,diminished_responsibility,1,0.6
lawful_killing_self_defence,victim_intoxicated,1,0.6
location_private_dwelling,financial_transactions_gain,1,0.6
location_private_dwelling,flight_after_offence,1,0.6
location_private_dwelling,inconsistent_statements,1,0.6
inconsistent_statements,abduction,1,0.6
location_private_dwelling,lawful_killing_self_defence,1,0.6
gunshot_residue_gsr,weapon_firearm,1,0.6
lawful_killing_self_defence,weapon_firearm,1,0.6
inconsistent_statements,financial_transactions_gain,1,0.6
inconsistent_statements,strangulation,1,0.6
lawful_killing_self_defence,causation,1,0.6
inconsistent_statements,prior_conflict,1,0.6
inconsistent_statements,motive_financial_gain,1,0.6
lawful_killing_self_defence,accessory_or_complicity,1,0.6
inconsistent_statements,location_private_dwelling,1,0.6
lawful_killing_self_defence,alibi_claim,1,0.6
lawful_killing_self_defence,boasting_admissions,1,0.6
lawful_killing_self_defence,diminished_responsibility,1,0.6
lawful_killing_self_defence,strangulation,1,0.6
lawful_killing_self_defence,joint_enterprise_presence,1,0.6
lawful_killing_self_defence,lawful_killing_self_defence,1,0.6
lawful_killing_self_defence,location_private_dwelling,1,0.6
lawful_killing_self_defence,mens_rea_intent_to_kill,1,0.6
lawful_killing_self_defence,planning_premeditation,1,0.6
lawful_killing_self_defence,self_defence_legal,1,0.6
mens_rea_intent_to_kill,prior_assault,1,0.6
mens_rea_intent_to_kill,prior_threats,1,0.6
encounter,boasting_admissions,1,0.6
mens_rea_intent_to_kill,victim_intoxicated,1,0.6
prior_assault,joint_enterprise_presence,1,0.6
prior_assault,location_public_space,1,0.6
prior_assault,mens_rea_intent_to_kill,1,0.6
prior_assault,motive_jealousy_revenge,1,0.6
prior_assault,murder,1,0.6
prior_assault,planning_premeditation,1,0.6
prior_assault,weapon_blunt,1,0.6
prior_assault,weapon_firearm,1,0.6
prior_assault,weapon_present,1,0.6
prior_conflict,abduction,1,0.6
prior_conflict,confession_or_admission,1,0.6
prior_conflict,defendant_intoxicated,1,0.6
prior_conflict,encounter,1,0.6
prior_conflict,financial_transactions_gain,1,0.6
prior_conflict,inconsistent_statements,1,0.6
prior_assault,confession_or_admission,1,0.6
prior_assault,assault_method_stabbing,1,0.6
prior_assault,alibi_claim,1,0.6
poisoning,assault_method_blunt_force,1,0.6
causation,abduction,1,0.6
boasting_admissions,weapon_present,1,0.6
boasting_admissions,weapon_firearm,1,0.6
boasting_admissions,weapon_blunt,1,0.6
planning_premeditation,withdrawal_effective,1,0.6
planning_premeditation,wound_sharp_force,1,0.6
poisoning,confession_or_admission,1,0.6
poisoning,unlawful_killing,1,0.6
poisoning,insanity,1,0.6
poisoning,joint_enterprise_presence,1,0.6
poisoning,location_public_space,1,0.6
poisoning,motive_jealousy_revenge,1,0.6
poisoning,planning_premeditation,1,0.6
insanity,encounter,1,0.6
prior_conflict,joint_enterprise_presence,1,0.6
prior_conflict,location_private_dwelling,1,0.6
prior_conflict,motive_financial_gain,1,0.6
boasting_admissions,defendant_intoxicated,1,0.6
prior_threats,weapon_sharp,1,0.6
self_defence_legal,abduction,1,0.6
boasting_admissions,planning_premeditation,1,0.6
self_defence_legal,alibi_claim,1,0.6
boasting_admissions,lawful_killing_self_defence,1,0.6
boasting_admissions,encounter,1,0.6
self_defence_legal,insanity,1,0.6
prior_threats,weapon_firearm,1,0.6
self_defence_legal,lawful_killing_self_defence,1,0.6
self_defence_legal,loss_of_control,1,0.6
self_defence_legal,manslaughter_unlawful_act,1,0.6
boasting_admissions,accessory_or_complicity,1,0.6
self_defence_legal,prior_conflict,1,0.6
self_defence_legal,prior_threats,1,0.6
prior_threats,weapon_present,1,0.6
prior_threats,unlawful_killing,1,0.6
prior_conflict,planning_premeditation,1,0.6
prior_threats,alibi_claim,1,0.6
prior_conflict,prior_conflict,1,0.6
prior_conflict,self_defence_legal,1,0.6
prior_conflict,strangulation,1,0.6
prior_threats,abduction,1,0.6
prior_threats,accessory_or_complicity,1,0.6
prior_threats,actus_reus_killing,1,0.6
prior_threats,assault_method_shooting,1,0.6
prior_threats,self_defence_legal,1,0.6
prior_threats,assault_method_stabbing,1,0.6
prior_threats,causation,1,0.6
prior_threats,encounter,1,0.6
prior_threats,joint_enterprise_presence,1,0.6
prior_threats,mens_rea_intent_to_kill,1,0.6
boasting_admissions,unlawful_killing,1,0.6
causation,assault_method_blunt_force,1,0.6
planning_premeditation,prior_conflict,1,0.6
planning_premeditation,prior_assault,1,0.6
motive_jealousy_revenge,poisoning,1,0.6
motive_jealousy_revenge,injury_defensive_wounds,1,0.6
motive_jealousy_revenge,insanity,1,0.6
diminished_responsibility,loss_of_control,1,0.6
diminished_responsibility,location_private_dwelling,1,0.6
diminished_responsibility,lawful_killing_self_defence,1,0.6
diminished_responsibility,defendant_intoxicated,1,0.6
motive_jealousy_revenge,prior_assault,1,0.6
diminished_responsibility,tied_restraint,1,0.6
motive_jealousy_revenge,tied_restraint,1,0.6
motive_jealousy_revenge,weapon_blunt,1,0.6
motive_jealousy_revenge,weapon_petrol_fire,1,0.6
diminished_responsibility,assault_method_stabbing,1,0.6
diminished_responsibility,accessory_or_complicity,1,0.6
diminished_responsibility,abduction,1,0.6
motive_jealousy_revenge,defendant_intoxicated,1,0.6
diminished_responsibility,victim_intoxicated,1,0.6
defendant_intoxicated,victim_intoxicated,1,0.6
motive_financial_gain,inconsistent_statements,1,0.6
mens_rea_intent_to_kill,wound_sharp_force,1,0.6
motive_financial_gain,abduction,1,0.6
motive_financial_gain,actus_reus_killing,1,0.6
motive_financial_gain,confession_or_admission,1,0.6
motive_financial_gain,encounter,1,0.6
motive_financial_gain,financial_transactions_gain,1,0.6
motive_financial_gain,joint_enterprise_presence,1,0.6
motive_financial_gain,strangulation,1,0.6
motive_financial_gain,location_private_dwelling,1,0.6
motive_financial_gain,location_public_space,1,0.6
motive_financial_gain,motive_financial_gain,1,0.6
motive_financial_gain,murder,1,0.6
motive_financial_gain,planning_premeditation,1,0.6
motive_financial_gain,prior_conflict,1,0.6
defendant_intoxicated,withdrawal_effective,1,0.6
defendant_intoxicated,tied_restraint,1,0.6
planning_premeditation,poisoning,1,0.6
causation,prior_threats,1,0.6
confession_or_admission,injury_defensive_wounds,1,0.6
confession_or_admission,financial_transactions_gain,1,0.6
causation,wound_sharp_force,1,0.6
planning_premeditation,boasting_admissions,1,0.6
causation,tied_restraint,1,0.6
causation,strangulation,1,0.6
planning_premeditation,financial_transactions_gain,1,0.6
confession_or_admission,manslaughter_unlawful_act,1,0.6
planning_premeditation,injury_defensive_wounds,1,0.6
planning_premeditation,insanity,1,0.6
planning_premeditation,lawful_killing_self_defence,1,0.6
causation,location_private_dwelling,1,0.6
causation,lawful_killing_self_defence,1,0.6
planning_premeditation,motive_financial_gain,1,0.6
murder,withdrawal_effective,1,0.6
confession_or_admission,motive_financial_gain,1,0.6
defendant_intoxicated,prior_conflict,1,0.6
defendant_intoxicated,diminished_responsibility,1,0.6
defendant_intoxicated,motive_jealousy_revenge,1,0.6
defendant_intoxicated,manslaughter_unlawful_act,1,0.6
murder,financial_transactions_gain,1,0.6
murder,gunshot_residue_gsr,1,0.6
murder,injury_defensive_wounds,1,0.6
defendant_intoxicated,insanity,1,0.6
defendant_intoxicated,boasting_admissions,1,0.6
murder,victim_intoxicated,1,0.6
murder,motive_financial_gain,1,0.6
confession_or_admission,withdrawal_effective,1,0.6
murder,prior_assault,1,0.6
confession_or_admission,prior_conflict,1,0.6
confession_or_admission,prior_assault,1,0.6
confession_or_admission,poisoning,1,0.6
poisoning,poisoning,1,0.6
